Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
672	-79.7569	-241.8789	162.122	0.5899965	0.4312469	0.815301	0.184699	1.542949
678	-74.97029	-236.3364	161.3661	0.5572775	0.5204806	0.566491	0.433509	1.987324
684	-78.85175	-241.6581	162.8064	0.9349349	0.1540474	0.457836	0.542164	1.271974
690	-83.28911	-245.5581	162.269	0.9119725	0.5095504	0.710709	0.289291	1.04695
696	-80.32137	-241.1354	160.814	0.9988627	1.488126	0.753608	0.246392	1.335272
702	-76.21534	-237.0911	160.8758	0.9114338	1.449676	0.879103	0.120897	1.378324
708	-69.62068	-231.6521	162.0314	0.5195524	0.6739066	0.547649	0.452351	1.378324
714	-70.50211	-232.2507	161.7485	0.1547711	0.4188967	0.687057	0.312943	2.116821
720	-76.25834	-237.1334	160.875	0.4880974	0.6335283	0.526555	0.473445	2.243415
726	-85.30303	-247.2402	161.9372	0.0755409	0.4358698	0.675741	0.324259	2.024089
732	-78.91879	-239.7384	160.8196	0.1487832	0.4358698	0.580622	0.419378	2.688128
738	-74.50304	-235.9619	161.4589	0.2448927	0.4358698	0.642976	0.357024	2.226122
744	-71.28872	-232.0958	160.8071	0.02661898	0.5115749	0.642976	0.357024	2.690925
750	-74.9991	-236.6331	161.634	0.03968215	0.5042359	0.586857	0.413143	2.16913
756	-72.76649	-234.0672	161.3007	0.1435183	0.5042359	0.372572	0.627428	2.316788
762	-72.62965	-233.8858	161.2561	0.2950368	0.4420819	0.462477	0.537523	2.316788
768	-71.14051	-232.4721	161.3316	0.2770905	0.5397733	0.273031	0.726969	2.174321
774	-63.30723	-225.2728	161.9656	0.3424109	0.3461427	0.56277	0.43723	1.944347
780	-73.59199	-234.9217	161.3297	0.9939917	1.154421	0.400223	0.599777	1.133507
786	-79.73156	-242.2605	162.5289	0.8939346	0.3129807	0.428591	0.571409	1.168794
792	-74.33422	-236.3318	161.9976	0.7384905	0.1996652	0.593856	0.406144	1.902699
798	-74.42679	-236.9251	162.4983	1.072585	0.2148743	0.685229	0.314771	1.254983
804	-78.90241	-240.9202	162.0177	0.9360024	0.3828009	0.548349	0.451651	1.430363
810	-77.92064	-240.2156	162.295	0.6759801	0.4056985	0.677902	0.322098	1.382441
816	-76.0135	-237.2112	161.1977	0.5816589	0.5190566	0.541157	0.458843	2.084308
822	-72.54182	-234.9589	162.417	0.687561	0.3780091	0.505036	0.494964	1.319284
828	-72.11094	-234.7266	162.6156	0.6106692	0.2297068	0.505036	0.494964	1.493396
834	-69.96024	-231.2196	161.2594	0.4414781	0.3938326	0.76199	0.23801	2.278837
840	-66.07355	-227.8571	161.7835	0.3890019	0.2676433	0.142753	0.857247	2.153534
846	-74.86804	-236.3549	161.4868	0.06588585	0.2313161	0.647529	0.352471	2.606436
852	-68.5393	-230.2263	161.687	0.1609152	0.3863084	0.478047	0.521953	2.19364
858	-71.19481	-232.7899	161.5951	0.01953211	0.3863084	0.621108	0.378892	2.343277
864	-63.95932	-225.2811	161.3218	0.02192876	0.2920691	0.631518	0.368482	2.640022
870	-71.40948	-232.5854	161.1759	0.1078996	0.3180402	0.620429	0.379571	2.640022
876	-75.66245	-237.0027	161.3402	0.1271507	0.242788	0.663837	0.336163	2.640022
882	-68.64634	-229.4802	160.8339	0.125172	0.672989	0.783788	0.216212	2.465718
888	-65.12615	-226.779	161.6529	0.09062471	0.2526103	0.607901	0.392099	2.452148
894	-76.65986	-238.2889	161.6291	0.1199768	0.5387654	0.418708	0.581292	2.083632
900	-69.9024	-230.9427	161.0403	0.3532092	0.3156425	0.569166	0.430834	2.575509
906	-74.97946	-237.0181	162.0386	0.408984	0.3156425	0.705378	0.294622	1.895075
912	-72.61454	-234.8993	162.2847	0.4166023	0.2004412	0.6905	0.3095	1.92464
918	-74.56116	-236.1801	161.6189	0.6177422	0.4888393	0.693176	0.306824	1.809952
924	-71.63091	-233.0066	161.3757	0.5057203	0.1540134	0.844646	0.155354	2.549697
930	-77.98411	-237.5109	159.5268	1.022449	0.7284775	0.508426	0.491574	2.675325
936	-79.36222	-242.2158	162.8536	0.20825	0.2114736	0.39733	0.60267	1.651735
942	-83.52702	-245.2983	161.7713	0.08820114	0.6123893	0.382845	0.617155	1.936687
948	-76.12535	-237.4579	161.3326	0.1489707	0.3054286	0.602863	0.397137	2.535247
954	-73.10814	-234.091	160.9828	0.1826106	0.4640436	0.602863	0.397137	2.535247
960	-65.87908	-226.6505	160.7714	0.4409465	0.7112711	0.61378	0.38622	2.273325
966	-70.37499	-232.5049	162.1299	0.5791051	0.483242	0.792857	0.207143	1.47677
972	-73.2146	-235.7801	162.5655	0.5872103	0.2343842	0.645072	0.354928	1.538756
978	-79.2371	-239.7412	160.5041	0.477057	0.6750546	0.78588	0.21412	2.450112
984	-69.43593	-230.1515	160.7156	0.2096218	0.3916743	0.50909	0.49091	2.765552
990	-79.67709	-241.1805	161.5034	0.06953378	0.2518353	0.673327	0.326673	2.559937
996	-75.58067	-237.0013	161.4206	0.2942706	0.2008103	0.708819	0.291181	2.559937
1002	-72.54527	-234.6139	162.0686	0.205478	0.1531853	0.654777	0.345223	2.30415
1008	-73.69092	-235.5526	161.8617	0.08314416	0.4281736	0.544721	0.455279	2.078292
1014	-71.02177	-232.5095	161.4878	0.0860699	0.5308347	0.795088	0.204912	2.206036
1020	-77.53211	-239.1946	161.6625	0.1060878	0.4175895	0.449799	0.550201	2.206036
1026	-73.06877	-234.2059	161.1371	0.336447	0.5967879	0.679907	0.320093	2.206036
1032	-73.11338	-234.7551	161.6418	1.071773	0.5091447	0.787814	0.212186	1.440556
1038	-68.42565	-229.9112	161.4855	1.071773	1.05085	0.413571	0.586429	1.004316
1044	-72.82955	-234.5315	161.702	1.071773	0.8710973	0.472882	0.527118	0.9730508
1050	-81.66494	-243.2734	161.6085	1.13673	0.8710973	0.318184	0.681816	1.001958
1056	-84.11917	-245.5356	161.4164	1.13673	0.9014287	0.547932	0.452068	1.150534
1062	-77.26557	-238.7364	161.4708	1.439183	0.8126254	0.717611	0.282389	0.8980622
1068	-72.46313	-234.6262	162.1631	1.240044	0.5374384	0.442875	0.557125	0.7400761
1074	-85.2732	-246.1198	160.8466	0.9556356	0.6189128	0.630528	0.369472	1.968903
1080	-79.53029	-241.8948	162.3645	0.8142792	0.4543852	0.634406	0.365594	1.135389
1086	-79.64208	-241.4982	161.8562	0.7271465	0.5943671	0.776005	0.223995	1.439482
1092	-92.5153	-253.7133	161.198	0.2242681	0.6437875	0.376019	0.623981	2.19602
1098	-79.48585	-240.8242	161.3383	0.1756702	0.2936561	0.342609	0.657391	2.532133
1104	-88.70697	-250.2854	161.5784	0.1691204	0.6204281	0.796847	0.203153	2.004025
1110	-86.38906	-248.0347	161.6456	1.131312	0.4197158	0.386703	0.613297	1.510526
1116	-91.56794	-252.6042	161.0363	0.7793907	0.8220962	0.242197	0.757803	1.782478
1122	-93.58654	-255.2187	161.6322	0.5429553	0.4946712	0.366277	0.633723	1.845561
1128	-73.35213	-235.4824	162.1303	0.5613206	0.5333565	0.670782	0.329218	1.427531
1134	-73.62174	-235.2146	161.5928	0.03746942	0.334979	0.346257	0.653743	2.400568
1140	-64.90899	-226.7456	161.8366	0.03440538	0.5893037	0.52918	0.47082	1.951481
1146	-68.06894	-230.3743	162.3054	0.01118425	0.4240315	0.377654	0.622346	1.833588
1152	-73.69995	-235.8456	162.1456	0.3874807	0.7517375	0.611438	0.388562	1.312943
1158	-73.64885	-235.55	161.9012	0.8677363	0.3644126	0.35969	0.64031	1.596172
1164	-81.77459	-244.0206	162.246	0.9411562	0.5465447	0.649742	0.350258	0.9828083
1170	-78.76572	-240.0047	161.2389	0.3808692	0.6199976	0.491136	0.508864	2.088931
1176	-93.96644	-255.9806	162.0142	0.4066658	0.1829144	0.633668	0.366332	2.146214
1182	-93.62705	-255.5289	161.9018	1.684621	0.478322	0.204917	0.795083	0.5276241
1188	-90.57015	-252.3222	161.752	1.078244	0.9798903	0.754678	0.245322	0.7703039
1194	-78.12322	-240.5817	162.4585	1.214977	0.3822887	0.638415	0.361585	0.7445589
1200	-76.9641	-237.7457	160.7816	0.259103	0.554394	0.752699	0.247301	2.520947
1206	-83.05796	-243.4594	160.4014	0.4280938	0.496202	0.421317	0.578683	2.708998
1212	-80.73839	-241.4555	160.7172	0.2454214	0.2461196	0.515481	0.484519	2.942198
1218	-73.67355	-236.0185	162.345	0.1483373	0.389809	0.280886	0.719114	1.7563
1224	-84.34976	-246.1826	161.8329	1.210829	0.7083129	0.756582	0.243418	0.891483
1230	-73.84304	-234.7291	160.8861	0.1708898	0.639105	0.611541	0.388459	2.43323
1236	-72.51458	-233.6456	161.1311	0.2563535	0.5285176	0.636704	0.363296	2.327997
1242	-66.15668	-227.1921	161.0355	0.1916748	0.3310655	0.560582	0.439418	2.657188
1248	-72.18738	-234.0291	161.8418	0.5482384	0.2022548	0.610542	0.389458	2.127788
1254	-76.12011	-237.0956	160.9755	0.5409829	0.4904047	0.825265	0.174735	2.285332
1260	-71.66871	-233.3256	161.6569	0.4359613	0.466667	0.753856	0.246144	1.9339
1266	-71.64308	-233.4938	161.8507	0.2997363	0.466667	0.645914	0.354086	1.894905
1272	-69.60933	-231.7329	162.1236	0.630534	0.1644346	0.697678	0.302322	1.965547
1278	-69.05143	-231.3128	162.2614	0.5056841	0.3291559	0.40482	0.59518	1.651515
1284	-66.62898	-228.7511	162.1221	0.4278822	0.3026303	0.601929	0.398071	1.845507
1290	-68.28929	-228.979	160.6897	0.5129829	0.5701487	0.617791	0.382209	2.404257
1296	-85.34529	-247.3197	161.9744	0.4505034	0.317841	0.697776	0.302224	1.907122
1302	-83.55894	-245.7904	162.2314	1.228864	0.529297	0.688263	0.311737	0.6627992
1308	-74.06903	-236.5265	162.4575	1.459885	0.304609	0.666858	0.333142	0.4233757
1314	-75.25578	-237.0769	161.8211	1.601631	0.5277331	0.618399	0.381601	0.3222714
1320	-79.52299	-239.8175	160.2945	0.4093734	0.3229679	0.772379	0.227621	2.986071
1326	-75.70749	-237.8954	162.1879	0.5645312	0.3229679	0.490312	0.509688	1.67174
1332	-84.38637	-245.3617	160.9754	0.1868864	1.348028	0.74253	0.25747	1.887338
1338	-81.86472	-244.2433	162.3786	0.2016586	0.4858653	0.860062	0.139938	1.569341
1344	-82.39831	-244.5368	162.1385	0.1026192	0.6679706	0.630402	0.369598	1.617105
1350	-77.66267	-239.7521	162.0895	0.2680392	0.6394828	0.665201	0.334799	1.560627
1356	-74.36991	-236.1255	161.7556	0.4966047	0.3382768	0.479662	0.520338	1.993032
1362	-75.37876	-236.6894	161.3106	0.6732945	0.6272383	0.834704	0.165296	1.837712
1368	-63.31435	-225.7338	162.4194	0.7912107	0.2006238	0.88497	0.11503	1.566891
1374	-58.59939	-220.5696	161.9702	0.5843024	0.1784439	0.703867	0.296133	2.067886
1380	-64.57625	-226.0582	161.4819	0.300251	0.5329211	0.386053	0.613947	2.067886
1386	-60.66638	-223.7601	163.0937	0.2054949	0.1235045	0.523287	0.476713	1.691256
1392	-58.34273	-220.6572	162.3144	0.5039232	0.3095931	0.387865	0.612135	1.646139
1398	-73.88712	-235.896	162.0089	0.3813725	0.3742779	0.348132	0.651868	1.848983
1404	-76.0081	-237.1799	161.1718	1.206954	0.7056847	0.723955	0.276045	1.478652
1410	-68.02854	-230.595	162.5665	1.206954	0.2537483	0.605298	0.394702	0.9740773
1416	-85.37463	-245.8371	160.4625	0.8653614	1.511076	0.540642	0.459358	1.685939
1422	-82.0881	-242.8919	160.8038	1.00284	1.220998	0.328736	0.671264	1.504265
1428	-79.82679	-241.301	161.4742	1.00284	0.6086575	0.562123	0.437877	1.504265
1434	-78.296	-240.5044	162.2084	0.8227878	0.4537523	0.463158	0.536842	1.262989
1440	-67.7965	-230.2704	162.4739	0.7512865	0.2171951	0.52606	0.47394	1.520429
1446	-69.97421	-231.1588	161.1846	0.1239165	0.3186934	0.405716	0.594284	2.623874
1452	-65.42634	-227.2587	161.8324	0.4208369	0.3231274	0.7582	0.2418	2.014418
1458	-63.92172	-226.3519	162.4302	0.5444721	0.3119336	0.81257	0.18743	1.52814
1464	-67.34277	-228.8928	161.5501	0.6446811	0.8012638	0.526829	0.473171	1.52814
1470	-70.22887	-231.3388	161.1099	0.195775	0.1858856	0.614434	0.385566	2.839026
1476	-69.33686	-230.0538	160.717	0.288287	0.41356	0.595069	0.404931	2.690825
1482	-72.8055	-234.7118	161.9063	0.1137863	0.41356	0.589882	0.410118	2.04655
1488	-75.20858	-237.0132	161.8046	0.2841382	0.4009962	0.39968	0.60032	2.016894
1494	-72.52136	-234.3156	161.7942	0.6196749	0.4093457	0.632329	0.367671	1.785364
1500	-77.4286	-239.373	161.9444	0.6196749	0.3217538	0.654556	0.345444	1.805906
1506	-76.72768	-238.0081	161.2804	0.3331509	0.3217538	0.827878	0.172122	2.429451
1512	-73.04117	-234.8078	161.7667	0.3331509	0.3630017	0.474557	0.525443	2.05962
1518	-71.24776	-233.0261	161.7784	0.1933204	0.644678	0.432866	0.567134	1.829366
1524	-75.07894	-237.0805	162.0015	0.5079191	0.242083	0.414029	0.585971	1.974773
1530	-71.14817	-233.8385	162.6903	1.309864	0.2484223	0.493449	0.506551	0.7084515
1536	-77.2386	-238.6196	161.381	0.948073	0.9419128	0.711241	0.288759	1.303451
1542	-67.12066	-228.7794	161.6588	0.948073	0.7027572	0.692126	0.307874	1.303451
1548	-61.08716	-223.1677	162.0806	1.027521	0.81781	0.577841	0.422159	0.5585692
1554	-67.3322	-229.9096	162.5774	1.385395	0.2651867	0.55552	0.44448	0.6986019
1560	-70.01736	-232.6354	162.618	1.113508	0.3687292	0.484993	0.515007	0.6940357
1566	-64.11269	-226.1654	162.0527	0.5456676	0.4796432	0.679635	0.320365	1.563756
1572	-69.72453	-230.6502	160.9256	0.3526621	0.3314604	0.535285	0.464715	2.625113
1578	-77.73154	-238.0747	160.3431	0.2236937	0.3683816	0.514052	0.485948	3.010383
1584	-83.2458	-242.5274	159.2816	0.4787464	0.3683816	0.496497	0.503503	3.487153
1590	-82.65206	-243.879	161.227	0.5937192	0.492023	0.698384	0.301616	2.086302
1596	-78.52205	-239.2726	160.7505	0.677915	0.8227042	0.80306	0.19694	2.044292
1602	-81.97973	-243.7288	161.749	0.885076	0.8227042	0.76148	0.23852	1.156717
1608	-76.88376	-238.9739	162.0901	0.7986431	0.7110787	0.447937	0.552063	1.048137
1614	-74.58075	-236.0298	161.4491	0.3023241	0.6368774	0.739366	0.260634	1.986022
